names	cluster
GRK3	6
CLK1	1
FGFR4	2
PRKG2	7
BRD3	1
RIOK2	6
CAMK1	1
TP53RK	5
PIK3C3	1
CDK12	6
AKT3	3
PKMYT1	2
CAMK1G	3
PFKM	1
MAP4K2	1
RET	5
TAOK2	2
HIPK1	5
DYRK3	3
NTRK2	6
LTK	6
STK40	3
STK33	6
NEK1	4
TSSK2	5
EPHA5	5
DCLK2	1
ROS1	7
WNK2	4
CDK15	3
NME7	5
FN3KRP	1
IRAK2	3
PAK5	3
PRKX	6
EPHA7	2
ACVR1C	1
MAP3K13	6
PCK2	6
ACVR2B	1
EPHB6	3
MAP3K6	5
EPHA6	2
ULK2	5
MAP4K3	1
FLT3	6
NEK10	2
MYLK3	2
AXL	5
CDK14	2
EIF2AK1	2
CSNK1G1	3
CSNK1G2	5
CDK17	5
CDK18	1
NEK3	5
CAMK1D	1
EPHA10	5
PEAK1	1
DSTYK	1
PDK3	1
VRK2	1
SCYL1	1
PRKY	3
MAST3	7
IP6K3	2
MINK1	1
MAP3K21	6
TNK1	4
PRPF4B	6
PRKD3	4
PIKFYVE	3
STK17B	4
TRIB1	6
IP6K1	3
PPIP5K2	3
SCYL2	4
PTK7	5
STK31	1
ROR2	1
PIK3R4	2
RIPK4	6
NEK5	2
CAMKV	2
PDIK1L	6
ADCK2	6
SMG1	6
CSNK1G3	1
TNIK	6
IP6K2	1
PGK2	3
CDKL4	1
WEE2	3
MUSK	1
CAMK4	1
MAPKAPK2	2
DCK	7
TEX14	5
GRK6	6
MAST4	3
STK10	4
TSSK3	1
STK38L	3
TRIB2	4
TIE1	3
MAPKAPK3	1
CDK11A	2
CDK11B	6
PLK3	3
TSSK1B	2
CHKA	3
CHKB	5
NEK9	1
MASTL	4
NME3	6
INSRR	1
PLK2	5
AK2	5
AAK1	2
TESK2	2
DCLK1	2
TRPM7	2
CIT	2
AGK	1
GALK1	4
GUCY2D	5
MARK1	3
PAN3	6
STYK1	3
PRAG1	1
COQ8A	2
UHMK1	3
TRPM6	1
ADK	2
AK1	3
RNASEL	6
PPIP5K1	6
IPMK	1
PKN3	2
NRK	2
MAP3K9	3
SRMS	4
DDR1	1
FASTKD5	2
NPR1	2
CDC42BPG	3
CLK4	5
COQ8B	5
CDK10	5
NRBP2	6
ADCK1	3
SBK1	5
BCKDK	1
PDK4	3
CKMT2	6
CDKL2	1
GRK1	2
GRK7	5
WNK3	1
HUNK	1
